season,round,driver_id,lap_number,position,lap_time,lap_time_ms
2022,22,perez,54,,1:29.152,89152
2022,22,ricciardo,54,,1:31.087,91087
2022,22,russell,54,,1:29.828,89828
2022,22,sainz,54,,1:29.919,89919
2022,22,stroll,54,,1:30.179,90179
2022,22,tsunoda,54,,1:31.579,91579
2022,22,vettel,54,,1:30.931,90931
2022,22,zhou,54,,1:30.422,90422
2022,22,albon,55,,1:35.096,95096
2022,22,bottas,55,,1:31.236,91236
2022,22,gasly,55,,1:33.845,93845
2022,22,hamilton,55,,2:07.585,127585
2022,22,kevin_magnussen,55,,1:32.549,92549
2022,22,latifi,55,,2:02.068,122068
2022,22,leclerc,55,,1:30.151,90151
2022,22,max_verstappen,55,,1:29.715,89715
2022,22,mick_schumacher,55,,1:32.570,92570
2022,22,norris,55,,1:30.825,90825
2022,22,ocon,55,,1:29.491,89491
2022,22,perez,55,,1:29.205,89205
2022,22,ricciardo,55,,1:31.218,91218
2022,22,russell,55,,1:31.157,91157
2022,22,sainz,55,,1:30.048,90048
2022,22,stroll,55,,1:30.363,90363
2022,22,tsunoda,55,,1:32.138,92138
2022,22,vettel,55,,1:31.304,91304
2022,22,zhou,55,,1:30.407,90407
2022,22,albon,56,,1:33.126,93126
2022,22,bottas,56,,1:30.566,90566
2022,22,gasly,56,,1:34.193,94193
2022,22,kevin_magnussen,56,,1:32.782,92782
2022,22,leclerc,56,,1:30.033,90033
2022,22,max_verstappen,56,,1:29.844,89844
2022,22,mick_schumacher,56,,1:34.761,94761
2022,22,norris,56,,1:30.931,90931
2022,22,ocon,56,,1:29.725,89725
2022,22,perez,56,,1:29.446,89446
2022,22,ricciardo,56,,1:31.278,91278
2022,22,russell,56,,1:31.217,91217
2022,22,sainz,56,,1:29.595,89595
2022,22,stroll,56,,1:30.508,90508
2022,22,tsunoda,56,,1:32.040,92040
2022,22,vettel,56,,1:31.485,91485
2022,22,zhou,56,,1:32.315,92315
2022,22,leclerc,57,,1:29.829,89829
2022,22,max_verstappen,57,,1:29.891,89891
2022,22,norris,57,,1:30.884,90884
2022,22,ocon,57,,1:29.574,89574
2022,22,perez,57,,1:29.573,89573
2022,22,ricciardo,57,,1:31.114,91114
2022,22,russell,57,,1:31.165,91165
2022,22,sainz,57,,1:29.980,89980
2022,22,stroll,57,,1:31.844,91844
2022,22,tsunoda,57,,1:31.639,91639
2022,22,vettel,57,,1:31.227,91227
2023,1,albon,1,,1:46.453,106453
2023,1,alonso,1,,1:43.608,103608
2023,1,bottas,1,,1:44.154,104154
2023,1,de_vries,1,,1:49.959,109959
2023,1,gasly,1,,1:49.649,109649
2023,1,hamilton,1,,1:42.288,102288
2023,1,hulkenberg,1,,1:47.339,107339
2023,1,kevin_magnussen,1,,1:49.330,109330
2023,1,leclerc,1,,1:40.230,100230
2023,1,max_verstappen,1,,1:39.019,99019
2023,1,norris,1,,1:45.364,105364
2023,1,ocon,1,,1:45.967,105967
2023,1,perez,1,,1:41.063,101063
2023,1,piastri,1,,1:48.214,108214
2023,1,russell,1,,1:42.662,102662
2023,1,sainz,1,,1:41.659,101659
2023,1,sargeant,1,,1:46.855,106855
2023,1,stroll,1,,1:44.670,104670
2023,1,tsunoda,1,,1:47.791,107791
2023,1,zhou,1,,1:48.467,108467
2023,1,albon,2,,1:40.430,100430
2023,1,alonso,2,,1:39.792,99792
2023,1,bottas,2,,1:39.956,99956
2023,1,de_vries,2,,1:41.289,101289
2023,1,gasly,2,,1:40.438,100438
2023,1,hamilton,2,,1:39.166,99166
2023,1,hulkenberg,2,,1:40.720,100720
2023,1,kevin_magnussen,2,,1:41.521,101521
2023,1,leclerc,2,,1:38.750,98750
2023,1,max_verstappen,2,,1:37.974,97974
2023,1,norris,2,,1:40.433,100433
2023,1,ocon,2,,1:40.408,100408
2023,1,perez,2,,1:38.862,98862
2023,1,piastri,2,,1:40.830,100830
2023,1,russell,2,,1:39.590,99590
2023,1,sainz,2,,1:38.933,98933
2023,1,sargeant,2,,1:40.467,100467
2023,1,stroll,2,,1:39.892,99892
2023,1,tsunoda,2,,1:40.837,100837
2023,1,zhou,2,,1:41.091,101091
2023,1,albon,3,,1:40.143,100143
2023,1,alonso,3,,1:39.100,99100
2023,1,bottas,3,,1:39.397,99397
2023,1,de_vries,3,,1:40.914,100914
2023,1,gasly,3,,1:40.643,100643
2023,1,hamilton,3,,1:39.220,99220
2023,1,hulkenberg,3,,1:40.484,100484
2023,1,kevin_magnussen,3,,1:41.978,101978
2023,1,leclerc,3,,1:38.658,98658
2023,1,max_verstappen,3,,1:38.006,98006
2023,1,norris,3,,1:39.777,99777
2023,1,ocon,3,,1:39.948,99948
2023,1,perez,3,,1:38.830,98830
2023,1,piastri,3,,1:40.691,100691
2023,1,russell,3,,1:39.093,99093
2023,1,sainz,3,,1:39.042,99042
2023,1,sargeant,3,,1:40.349,100349
2023,1,stroll,3,,1:39.625,99625
2023,1,tsunoda,3,,1:40.243,100243
2023,1,zhou,3,,1:40.596,100596
2023,1,albon,4,,1:39.761,99761
2023,1,alonso,4,,1:39.548,99548
2023,1,bottas,4,,1:39.823,99823
2023,1,de_vries,4,,1:40.373,100373
2023,1,gasly,4,,1:40.894,100894
2023,1,hamilton,4,,1:39.198,99198
2023,1,hulkenberg,4,,1:41.004,101004
2023,1,kevin_magnussen,4,,1:40.773,100773
2023,1,leclerc,4,,1:38.825,98825
2023,1,max_verstappen,4,,1:37.976,97976
2023,1,norris,4,,1:42.267,102267
2023,1,ocon,4,,1:39.543,99543
2023,1,perez,4,,1:38.758,98758
2023,1,piastri,4,,1:40.718,100718
2023,1,russell,4,,1:39.261,99261
2023,1,sainz,4,,1:38.985,98985
2023,1,sargeant,4,,1:40.644,100644
2023,1,stroll,4,,1:39.745,99745
2023,1,tsunoda,4,,1:39.950,99950
2023,1,zhou,4,,1:40.853,100853
2023,1,albon,5,,1:40.606,100606
2023,1,alonso,5,,1:39.662,99662
2023,1,bottas,5,,1:41.033,101033
2023,1,de_vries,5,,1:40.630,100630
2023,1,gasly,5,,1:40.818,100818
2023,1,hamilton,5,,1:39.335,99335
2023,1,hulkenberg,5,,1:41.002,101002
2023,1,kevin_magnussen,5,,1:41.340,101340
2023,1,leclerc,5,,1:38.664,98664
2023,1,max_verstappen,5,,1:38.035,98035
2023,1,norris,5,,1:40.664,100664
2023,1,ocon,5,,1:40.281,100281
2023,1,perez,5,,1:38.404,98404
2023,1,piastri,5,,1:40.862,100862
2023,1,russell,5,,1:39.549,99549
2023,1,sainz,5,,1:39.128,99128
2023,1,sargeant,5,,1:40.902,100902
2023,1,stroll,5,,1:39.144,99144
2023,1,tsunoda,5,,1:41.131,101131
2023,1,zhou,5,,1:40.814,100814
2023,1,albon,54,,1:37.780,97780
2023,1,bottas,54,,1:37.738,97738
2023,1,de_vries,54,,1:38.885,98885
2023,1,gasly,54,,1:37.222,97222
2023,1,hulkenberg,54,,1:38.458,98458
2023,1,kevin_magnussen,54,,1:39.651,99651
2023,1,norris,54,,1:39.789,99789
2023,1,russell,54,,1:37.923,97923
2023,1,sargeant,54,,1:37.936,97936
2023,1,tsunoda,54,,1:37.720,97720
2023,1,zhou,54,,1:41.967,101967
2023,1,albon,55,,1:37.803,97803
2023,1,alonso,55,,1:37.662,97662
2023,1,bottas,55,,1:37.807,97807
2023,1,de_vries,55,,1:39.239,99239
2023,1,gasly,55,,1:37.559,97559
2023,1,hamilton,55,,1:37.955,97955
2023,1,hulkenberg,55,,1:38.564,98564
2023,1,kevin_magnussen,55,,1:38.446,98446
2023,1,max_verstappen,55,,1:36.322,96322
2023,1,norris,55,,2:04.847,124847
2023,1,perez,55,,1:37.092,97092
2023,1,russell,55,,1:37.860,97860
2023,1,sainz,55,,1:37.821,97821
2023,1,sargeant,55,,1:38.316,98316
2023,1,stroll,55,,1:37.701,97701
2023,1,tsunoda,55,,1:37.945,97945
2023,1,zhou,55,,2:07.673,127673
2023,1,albon,56,,1:38.159,98159
2023,1,alonso,56,,1:37.473,97473
2023,1,bottas,56,,1:38.160,98160
2023,1,de_vries,56,,1:39.161,99161
2023,1,gasly,56,,1:37.845,97845
2023,1,hamilton,56,,1:38.111,98111
2023,1,hulkenberg,56,,1:39.206,99206
2023,1,kevin_magnussen,56,,1:38.779,98779
2023,1,max_verstappen,56,,1:37.205,97205
2023,1,perez,56,,1:36.565,96565
2023,1,russell,56,,1:37.636,97636
2023,1,sainz,56,,1:38.126,98126
2023,1,sargeant,56,,1:39.626,99626
2023,1,stroll,56,,1:38.110,98110
2023,1,tsunoda,56,,1:38.102,98102
2023,1,zhou,56,,1:33.996,93996
2023,1,albon,57,,1:38.137,98137
2023,1,alonso,57,,1:37.422,97422
2023,1,bottas,57,,1:38.407,98407
2023,1,gasly,57,,1:38.147,98147
2023,1,hamilton,57,,1:38.255,98255
2023,1,max_verstappen,57,,1:36.373,96373
2023,1,perez,57,,1:36.558,96558
2023,1,russell,57,,1:37.767,97767
2023,1,sainz,57,,1:38.021,98021
2023,1,stroll,57,,1:37.991,97991
2023,1,tsunoda,57,,1:38.246,98246
2023,2,albon,1,,1:45.985,105985
2023,2,alonso,1,,1:36.851,96851
2023,2,bottas,1,,1:45.612,105612
2023,2,de_vries,1,,1:46.740,106740
2023,2,gasly,1,,1:42.172,102172
2023,2,hamilton,1,,1:41.038,101038
2023,2,hulkenberg,1,,1:44.753,104753
2023,2,kevin_magnussen,1,,1:44.694,104694
2023,2,leclerc,1,,1:43.306,103306
2023,2,max_verstappen,1,,1:45.222,105222
2023,2,norris,1,,1:46.323,106323
2023,2,ocon,1,,1:40.245,100245
2023,2,perez,1,,1:37.257,97257
2023,2,piastri,1,,1:47.254,107254
2023,2,russell,1,,1:38.652,98652
2023,2,sainz,1,,1:39.413,99413
2023,2,sargeant,1,,1:47.264,107264
2023,2,stroll,1,,1:39.093,99093
2023,2,tsunoda,1,,1:45.589,105589
2023,2,zhou,1,,1:44.564,104564
2023,2,albon,2,,1:38.916,98916
2023,2,alonso,2,,1:35.567,95567
2023,2,bottas,2,,1:38.763,98763
2023,2,de_vries,2,,1:40.748,100748
2023,2,gasly,2,,1:37.056,97056
2023,2,hamilton,2,,1:37.188,97188
2023,2,hulkenberg,2,,1:37.670,97670
2023,2,kevin_magnussen,2,,1:37.219,97219
2023,2,leclerc,2,,1:36.907,96907
2023,2,max_verstappen,2,,1:37.680,97680
2023,2,norris,2,,1:43.070,103070
2023,2,ocon,2,,1:37.006,97006
2023,2,perez,2,,1:35.906,95906
2023,2,piastri,2,,2:04.805,124805
2023,2,russell,2,,1:36.114,96114
2023,2,sainz,2,,1:36.583,96583
2023,2,sargeant,2,,1:39.426,99426
2023,2,stroll,2,,1:36.324,96324
2023,2,tsunoda,2,,1:38.171,98171
2023,2,zhou,2,,1:36.615,96615
2023,2,albon,3,,1:37.065,97065
2023,2,alonso,3,,1:35.140,95140
2023,2,bottas,3,,1:36.956,96956
2023,2,de_vries,3,,1:36.945,96945
2023,2,gasly,3,,1:36.044,96044
2023,2,hamilton,3,,1:36.628,96628
2023,2,hulkenberg,3,,1:36.538,96538
2023,2,kevin_magnussen,3,,1:36.796,96796
2023,2,leclerc,3,,1:35.825,95825
2023,2,max_verstappen,3,,1:36.526,96526
2023,2,norris,3,,2:03.534,123534
2023,2,ocon,3,,1:36.066,96066
2023,2,perez,3,,1:34.829,94829
2023,2,piastri,3,,1:35.634,95634
2023,2,russell,3,,1:35.300,95300
2023,2,sainz,3,,1:35.354,95354
2023,2,sargeant,3,,1:36.997,96997
2023,2,stroll,3,,1:35.239,95239
2023,2,tsunoda,3,,1:37.150,97150
2023,2,zhou,3,,1:36.260,96260
2023,2,albon,4,,1:36.913,96913
2023,2,alonso,4,,1:36.664,96664
2023,2,bottas,4,,1:37.211,97211
2023,2,de_vries,4,,1:36.847,96847
2023,2,gasly,4,,1:36.291,96291
2023,2,hamilton,4,,1:36.263,96263
2023,2,hulkenberg,4,,1:37.593,97593
2023,2,kevin_magnussen,4,,1:37.098,97098
2023,2,leclerc,4,,1:35.871,95871
2023,2,max_verstappen,4,,1:36.503,96503
2023,2,norris,4,,1:36.627,96627
2023,2,ocon,4,,1:35.729,95729
2023,2,perez,4,,1:35.651,95651
2023,2,piastri,4,,1:35.512,95512
2023,2,russell,4,,1:35.596,95596
2023,2,sainz,4,,1:35.428,95428
2023,2,sargeant,4,,1:36.844,96844
2023,2,stroll,4,,1:35.560,95560
2023,2,tsunoda,4,,1:37.006,97006
2023,2,zhou,4,,1:36.359,96359
2023,2,albon,5,,1:37.108,97108
2023,2,alonso,5,,1:34.920,94920
2023,2,bottas,5,,1:36.597,96597
2023,2,de_vries,5,,1:36.992,96992
2023,2,gasly,5,,1:35.973,95973
2023,2,hamilton,5,,1:35.867,95867
2023,2,hulkenberg,5,,1:36.753,96753
2023,2,kevin_magnussen,5,,1:37.298,97298
2023,2,leclerc,5,,1:36.275,96275
2023,2,max_verstappen,5,,1:35.359,95359
2023,2,norris,5,,1:35.929,95929
2023,2,ocon,5,,1:35.849,95849
2023,2,perez,5,,1:34.873,94873
2023,2,piastri,5,,1:35.662,95662
2023,2,russell,5,,1:35.423,95423
2023,2,sainz,5,,1:35.433,95433
2023,2,sargeant,5,,1:36.881,96881
2023,2,stroll,5,,1:35.471,95471
2023,2,tsunoda,5,,1:36.705,96705
2023,2,zhou,5,,1:36.314,96314
2023,3,albon,1,,1:46.373,106373
2023,3,alonso,1,,1:45.543,105543
2023,3,bottas,1,,2:17.156,137156
2023,3,de_vries,1,,1:59.887,119887
2023,3,gasly,1,,1:50.293,110293
2023,3,hamilton,1,,1:40.229,100229
2023,3,hulkenberg,1,,1:51.408,111408
2023,3,kevin_magnussen,1,,1:58.026,118026
2023,3,max_verstappen,1,,1:41.571,101571
2023,3,norris,1,,1:56.566,116566
2023,3,ocon,1,,2:02.304,122304
2023,3,perez,1,,2:12.096,132096
2023,3,piastri,1,,1:58.915,118915
2023,3,russell,1,,1:37.854,97854
2023,3,sainz,1,,1:43.866,103866
2023,3,sargeant,1,,2:11.454,131454
2023,3,stroll,1,,1:48.052,108052
2023,3,tsunoda,1,,1:53.776,113776
2023,3,zhou,1,,2:09.967,129967
2023,3,albon,2,,2:10.798,130798
2023,3,alonso,2,,2:10.728,130728
2023,3,bottas,2,,1:54.147,114147
2023,3,de_vries,2,,2:07.500,127500
2023,3,gasly,2,,2:11.323,131323
2023,3,hamilton,2,,2:12.287,132287
2023,3,hulkenberg,2,,2:11.316,131316
2023,3,kevin_magnussen,2,,2:07.597,127597
2023,3,max_verstappen,2,,2:12.105,132105
2023,3,norris,2,,2:07.813,127813
2023,3,ocon,2,,2:06.286,126286
2023,3,perez,2,,2:11.789,131789
2023,3,piastri,2,,2:07.150,127150
2023,3,russell,2,,2:13.298,133298
2023,3,sainz,2,,2:11.411,131411
2023,3,sargeant,2,,2:13.100,133100
2023,3,stroll,2,,2:11.142,131142
2023,3,tsunoda,2,,2:10.201,130201
2023,3,zhou,2,,1:59.863,119863
2023,3,albon,3,,2:09.355,129355
2023,3,alonso,3,,2:09.502,129502
2023,3,bottas,3,,2:02.845,122845
2023,3,de_vries,3,,2:03.952,123952
2023,3,gasly,3,,2:05.832,125832
2023,3,hamilton,3,,2:11.362,131362
2023,3,hulkenberg,3,,2:05.204,125204
2023,3,kevin_magnussen,3,,2:04.025,124025
2023,3,max_verstappen,3,,2:10.657,130657
2023,3,norris,3,,2:04.797,124797
2023,3,ocon,3,,2:03.289,123289
2023,3,perez,3,,1:50.649,110649
2023,3,piastri,3,,2:04.169,124169
2023,3,russell,3,,2:12.017,132017
2023,3,sainz,3,,2:09.958,129958
2023,3,sargeant,3,,1:50.807,110807
2023,3,stroll,3,,2:07.757,127757
2023,3,tsunoda,3,,2:04.796,124796
2023,3,zhou,3,,2:03.710,123710
2023,3,albon,4,,1:24.327,84327
2023,3,alonso,4,,1:24.293,84293
2023,3,bottas,4,,1:26.356,86356
2023,3,de_vries,4,,1:25.259,85259
2023,3,gasly,4,,1:24.671,84671
2023,3,hamilton,4,,1:23.295,83295
2023,3,hulkenberg,4,,1:24.833,84833
2023,3,kevin_magnussen,4,,1:25.406,85406
2023,3,max_verstappen,4,,1:23.391,83391
2023,3,norris,4,,1:25.444,85444
2023,3,ocon,4,,1:25.603,85603
2023,3,perez,4,,1:25.108,85108
2023,3,piastri,4,,1:25.428,85428
2023,3,russell,4,,1:23.134,83134
2023,3,sainz,4,,1:23.889,83889
2023,3,sargeant,4,,1:25.804,85804
2023,3,stroll,4,,1:24.385,84385
2023,3,tsunoda,4,,1:25.299,85299
2023,3,zhou,4,,1:25.204,85204
2023,3,albon,5,,1:23.639,83639
2023,3,alonso,5,,1:23.290,83290
2023,3,bottas,5,,1:24.849,84849
2023,3,de_vries,5,,1:25.025,85025
2023,3,gasly,5,,1:24.290,84290
2023,3,hamilton,5,,1:23.170,83170
2023,3,hulkenberg,5,,1:24.295,84295
2023,3,kevin_magnussen,5,,1:25.054,85054
2023,3,max_verstappen,5,,1:23.104,83104
2023,3,norris,5,,1:24.732,84732
2023,3,ocon,5,,1:24.974,84974
2023,3,perez,5,,1:24.501,84501
2023,3,piastri,5,,1:24.996,84996
2023,3,russell,5,,1:23.134,83134
2023,3,sainz,5,,1:23.217,83217
2023,3,sargeant,5,,1:25.136,85136
2023,3,stroll,5,,1:23.937,83937
2023,3,tsunoda,5,,1:24.620,84620
2023,3,zhou,5,,1:24.847,84847
2023,3,alonso,6,,1:22.603,82603
2023,3,hamilton,6,,1:22.890,82890
2023,3,max_verstappen,6,,1:22.843,82843
2023,3,russell,6,,1:23.159,83159
2023,3,sainz,6,,1:22.809,82809
2023,4,albon,1,,1:58.185,118185
2023,4,alonso,1,,1:54.002,114002
2023,4,bottas,1,,2:02.059,122059
2023,4,de_vries,1,,2:01.057,121057
2023,4,gasly,1,,1:59.785,119785
2023,4,hamilton,1,,1:53.406,113406
2023,4,hulkenberg,1,,2:02.623,122623
2023,4,kevin_magnussen,1,,1:58.715,118715
2023,4,leclerc,1,,1:50.109,110109
2023,4,max_verstappen,1,,1:50.456,110456
2023,4,norris,1,,1:55.413,115413
2023,4,ocon,1,,2:02.501,122501
2023,4,perez,1,,1:51.373,111373
2023,4,piastri,1,,1:57.516,117516
2023,4,russell,1,,1:56.394,116394
2023,4,sainz,1,,1:52.645,112645
2023,4,sargeant,1,,1:58.980,118980
2023,4,stroll,1,,1:54.568,114568
2023,4,tsunoda,1,,1:57.170,117170
2023,4,zhou,1,,2:00.491,120491
2023,4,albon,2,,1:49.728,109728
2023,4,alonso,2,,1:48.064,108064
2023,4,bottas,2,,1:50.064,110064
2023,4,de_vries,2,,1:50.431,110431
2023,4,gasly,2,,1:49.990,109990
2023,4,hamilton,2,,1:48.165,108165
2023,4,hulkenberg,2,,1:50.227,110227
2023,4,kevin_magnussen,2,,1:50.168,110168
2023,4,leclerc,2,,1:47.656,107656
2023,4,max_verstappen,2,,1:47.707,107707
2023,4,norris,2,,1:48.739,108739
2023,4,ocon,2,,1:50.023,110023
2023,4,perez,2,,1:47.717,107717
2023,4,piastri,2,,1:49.527,109527
2023,4,russell,2,,1:48.818,108818
2023,4,sainz,2,,1:47.774,107774
2023,4,sargeant,2,,1:50.147,110147
2023,4,stroll,2,,1:48.409,108409
2023,4,tsunoda,2,,1:49.181,109181
2023,4,zhou,2,,1:50.144,110144
2023,4,albon,3,,1:48.815,108815
2023,4,alonso,3,,1:47.782,107782
2023,4,bottas,3,,1:49.439,109439
2023,4,de_vries,3,,1:49.365,109365
2023,4,gasly,3,,1:49.075,109075
2023,4,hamilton,3,,1:47.602,107602
2023,4,hulkenberg,3,,1:50.097,110097
2023,4,kevin_magnussen,3,,1:48.629,108629
2023,4,leclerc,3,,1:48.151,108151
2023,4,max_verstappen,3,,1:47.677,107677
2023,4,norris,3,,1:48.094,108094
2023,4,ocon,3,,1:49.485,109485
2023,4,perez,3,,1:47.657,107657
2023,4,piastri,3,,1:48.452,108452
2023,4,russell,3,,1:47.908,107908
2023,4,sainz,3,,1:47.928,107928
2023,4,sargeant,3,,1:49.098,109098
2023,4,stroll,3,,1:47.753,107753
2023,4,tsunoda,3,,1:48.529,108529
2023,4,zhou,3,,1:49.313,109313
2023,4,albon,4,,1:49.004,109004
2023,4,alonso,4,,1:47.912,107912
2023,4,bottas,4,,1:48.992,108992
2023,4,de_vries,4,,1:48.781,108781
2023,4,gasly,4,,1:48.873,108873
2023,4,hamilton,4,,1:47.760,107760
2023,4,hulkenberg,4,,1:48.731,108731
2023,4,kevin_magnussen,4,,1:48.915,108915
2023,4,leclerc,4,,1:47.966,107966
2023,4,max_verstappen,4,,1:47.108,107108
2023,4,norris,4,,1:48.096,108096
2023,4,ocon,4,,1:49.023,109023
2023,4,perez,4,,1:47.404,107404
2023,4,piastri,4,,1:49.002,109002
2023,4,russell,4,,1:48.252,108252
2023,4,sainz,4,,1:47.898,107898
2023,4,sargeant,4,,1:48.850,108850
2023,4,stroll,4,,1:47.914,107914
2023,4,tsunoda,4,,1:48.477,108477
2023,4,zhou,4,,1:49.096,109096
2023,4,albon,5,,1:48.689,108689
2023,4,alonso,5,,1:47.899,107899
2023,4,bottas,5,,1:49.019,109019
2023,4,de_vries,5,,1:48.948,108948
2023,4,gasly,5,,1:53.152,113152
2023,4,hamilton,5,,1:47.791,107791
2023,4,hulkenberg,5,,1:49.331,109331
2023,4,kevin_magnussen,5,,1:49.028,109028
2023,4,leclerc,5,,1:47.757,107757
2023,4,max_verstappen,5,,1:47.476,107476
2023,4,norris,5,,1:48.080,108080
2023,4,ocon,5,,1:49.005,109005
2023,4,perez,5,,1:47.615,107615
2023,4,piastri,5,,1:48.298,108298
2023,4,russell,5,,1:48.443,108443
2023,4,sainz,5,,1:47.877,107877
2023,4,sargeant,5,,1:48.875,108875
2023,4,stroll,5,,1:47.689,107689
2023,4,tsunoda,5,,1:48.599,108599
2023,4,zhou,5,,1:49.152,109152
2023,5,albon,1,,1:43.346,103346
2023,5,alonso,1,,1:37.248,97248
2023,5,bottas,1,,1:41.314,101314
2023,5,de_vries,1,,1:48.179,108179
2023,5,gasly,1,,1:38.764,98764
2023,5,hamilton,1,,1:44.363,104363
2023,5,hulkenberg,1,,1:42.723,102723
2023,5,kevin_magnussen,1,,1:40.860,100860
2023,5,leclerc,1,,1:40.402,100402
2023,5,max_verstappen,1,,1:41.724,101724
2023,5,norris,1,,1:47.753,107753
2023,5,ocon,1,,1:42.184,102184
2023,5,perez,1,,1:36.191,96191
2023,5,piastri,1,,1:44.758,104758
2023,5,russell,1,,1:39.467,99467
2023,5,sainz,1,,1:38.078,98078
2023,5,sargeant,1,,1:46.841,106841
2023,5,stroll,1,,1:46.289,106289
2023,5,tsunoda,1,,1:45.736,105736
2023,5,zhou,1,,1:45.906,105906
2023,5,albon,2,,1:35.177,95177
2023,5,alonso,2,,1:34.175,94175
2023,5,bottas,2,,1:35.623,95623
2023,5,de_vries,2,,1:35.729,95729
2023,5,gasly,2,,1:34.166,94166
2023,5,hamilton,2,,1:34.915,94915
2023,5,hulkenberg,2,,1:35.313,95313
2023,5,kevin_magnussen,2,,1:34.557,94557
2023,5,leclerc,2,,1:34.620,94620
2023,5,max_verstappen,2,,1:34.260,94260
2023,5,norris,2,,1:35.682,95682
2023,5,ocon,2,,1:35.207,95207
2023,5,perez,2,,1:33.963,93963
2023,5,piastri,2,,1:35.574,95574
2023,5,russell,2,,1:34.155,94155
2023,5,sainz,2,,1:34.215,94215
2023,5,sargeant,2,,1:41.093,101093
2023,5,stroll,2,,1:35.750,95750
2023,5,tsunoda,2,,1:35.313,95313
2023,5,zhou,2,,1:35.597,95597
2023,5,albon,3,,1:34.158,94158
2023,5,alonso,3,,1:33.258,93258
2023,5,bottas,3,,1:33.933,93933
2023,5,de_vries,3,,1:34.670,94670
2023,5,gasly,3,,1:33.530,93530
2023,5,hamilton,3,,1:34.057,94057
2023,5,hulkenberg,3,,1:33.858,93858
2023,5,kevin_magnussen,3,,1:34.580,94580
2023,5,leclerc,3,,1:34.906,94906
2023,5,max_verstappen,3,,1:34.127,94127
2023,5,norris,3,,1:33.869,93869
2023,5,ocon,3,,1:33.948,93948
2023,5,perez,3,,1:33.516,93516
2023,5,piastri,3,,1:33.952,93952
2023,5,russell,3,,1:33.695,93695
2023,5,sainz,3,,1:33.482,93482
2023,5,sargeant,3,,2:15.625,135625
2023,5,stroll,3,,1:34.327,94327
2023,5,tsunoda,3,,1:34.278,94278
2023,5,zhou,3,,1:34.369,94369
2023,5,albon,4,,1:34.269,94269
2023,5,alonso,4,,1:33.472,93472
2023,5,bottas,4,,1:34.493,94493
2023,5,de_vries,4,,1:34.126,94126
2023,5,gasly,4,,1:33.531,93531
2023,5,hamilton,4,,1:34.115,94115
2023,5,hulkenberg,4,,1:34.463,94463
2023,5,kevin_magnussen,4,,1:34.079,94079
2023,5,leclerc,4,,1:34.830,94830
2023,5,max_verstappen,4,,1:32.935,92935
2023,5,norris,4,,1:38.826,98826
2023,5,ocon,4,,1:34.344,94344
2023,5,perez,4,,1:33.079,93079
2023,5,piastri,4,,1:33.959,93959
2023,5,russell,4,,1:33.640,93640
2023,5,sainz,4,,1:33.567,93567
2023,5,sargeant,4,,1:33.587,93587
2023,5,stroll,4,,1:33.947,93947
2023,5,tsunoda,4,,1:33.804,93804
2023,5,zhou,4,,1:33.834,93834
2023,5,albon,5,,1:33.842,93842
2023,5,alonso,5,,1:33.756,93756
2023,5,bottas,5,,1:34.177,94177
2023,5,de_vries,5,,1:34.314,94314
2023,5,gasly,5,,1:33.372,93372
2023,5,hamilton,5,,1:33.803,93803
2023,5,hulkenberg,5,,1:33.708,93708
2023,5,kevin_magnussen,5,,1:33.281,93281
2023,5,leclerc,5,,1:33.426,93426
2023,5,max_verstappen,5,,1:32.875,92875
2023,5,norris,5,,1:50.478,110478
2023,5,ocon,5,,1:33.355,93355
2023,5,perez,5,,1:33.258,93258
2023,5,piastri,5,,1:38.967,98967
2023,5,russell,5,,1:33.748,93748
2023,5,sainz,5,,1:33.249,93249
2023,5,sargeant,5,,1:33.933,93933
2023,5,stroll,5,,1:33.637,93637
2023,5,tsunoda,5,,1:33.698,93698
2023,5,zhou,5,,1:33.613,93613
2023,5,albon,51,,1:32.128,92128
2023,5,alonso,51,,1:30.798,90798
2023,5,bottas,51,,1:32.997,92997
2023,5,de_vries,51,,1:32.052,92052
2023,5,gasly,51,,1:32.053,92053
2023,5,hamilton,51,,1:31.178,91178
2023,5,hulkenberg,51,,1:32.198,92198
2023,5,kevin_magnussen,51,,1:32.237,92237
2023,5,leclerc,51,,1:31.777,91777
2023,5,max_verstappen,51,,1:30.699,90699
2023,5,norris,51,,1:33.505,93505
2023,5,ocon,51,,1:31.795,91795
2023,5,perez,51,,1:31.247,91247
2023,5,piastri,51,,1:32.588,92588
2023,5,russell,51,,1:31.266,91266
2023,5,sainz,51,,1:31.566,91566
2023,5,sargeant,51,,1:32.636,92636
2023,5,stroll,51,,1:32.030,92030
2023,5,tsunoda,51,,1:31.448,91448
2023,5,zhou,51,,1:31.855,91855
2023,5,albon,52,,1:32.144,92144
2023,5,alonso,52,,1:32.252,92252
2023,5,bottas,52,,1:32.793,92793
2023,5,de_vries,52,,1:32.131,92131
2023,5,gasly,52,,1:32.105,92105
2023,5,hamilton,52,,1:31.356,91356
2023,5,hulkenberg,52,,1:32.144,92144
2023,5,kevin_magnussen,52,,1:31.964,91964
2023,5,leclerc,52,,1:31.532,91532
2023,5,max_verstappen,52,,1:30.372,90372
2023,5,norris,52,,1:33.234,93234
2023,5,ocon,52,,1:31.582,91582
2023,5,perez,52,,1:30.689,90689
2023,5,piastri,52,,1:32.558,92558
2023,5,russell,52,,1:31.440,91440
